CUSTOMER_ID,TRANSACTION_DT,ORDER_NUMBER,MATERIAL_NUMBER
1462203,2001-02-13,40974,6360
1462203,2001-02-13,40974,1671
1462203,2001-02-13,40974,859
1462203,2001-02-13,40974,1754
1462203,2001-02-13,40974,1963
1462203,2001-02-13,40974,9608
1462272,2001-02-23,40978,11613
1462272,2001-02-23,40978,4378
1462272,2001-02-23,40978,4326
1462272,2001-02-23,40978,2276
1462272,2001-02-23,40978,1564
1462272,2001-02-23,40978,922
1462272,2001-02-23,40978,348
1462272,2001-02-23,40978,2730
1462272,2001-02-23,40978,3597
1462272,2001-02-23,40978,967
1462272,2001-02-23,40978,941
1462272,2001-02-23,40978,1510
1462272,2001-02-23,40978,5981
1462272,2001-02-23,40978,1441
1462272,2001-02-23,40978,2122
1462272,2001-02-23,40978,374
1462272,2001-02-23,40978,218
1462272,2001-02-23,40978,4055
1462272,2001-02-23,40978,1225
1462272,2001-02-23,40978,508
1462272,2001-02-23,40978,6526
1462371,2001-01-28,40982,7055
1462371,2001-01-28,40982,1805
1462371,2001-01-28,40982,269
1462371,2001-01-28,40982,10034
1462371,2001-01-28,40982,9434
1462371,2001-01-28,40982,1714
1462371,2001-01-28,40982,5225
1462371,2001-01-28,40982,500
1462371,2001-01-28,40982,4545
1462371,2001-01-28,40982,780
1462371,2001-01-28,40982,160
1462371,2001-01-28,40982,227
1462371,2001-01-28,40982,2495
1462371,2001-01-28,40982,1432
1462371,2001-01-28,40982,222
1462371,2001-01-28,40982,2744
1462371,2001-01-28,40982,276
1462456,2001-02-18,40987,7684
1462456,2001-02-18,40987,5373
1462456,2001-02-18,40987,2848
1462456,2001-02-18,40987,2408
1462456,2001-02-18,40987,6775
1462456,2001-02-18,40987,373
1462609,2001-01-09,40992,4000
1462609,2001-01-09,40992,5137
1462609,2001-01-09,40992,4862
1462609,2001-01-09,40992,5366
1462609,2001-01-09,40992,1148
1462654,2001-01-20,40996,593
1462654,2001-01-20,40996,374
1462654,2001-01-20,40996,8258
1462654,2001-01-20,40996,3542
1462654,2001-01-20,40996,172
1462654,2001-01-20,40996,24
1462654,2001-01-20,40996,990
1462654,2001-01-20,40996,2515
1462654,2001-01-20,40996,7220
1462654,2001-01-20,40996,373
1462654,2001-01-20,40996,614
1462654,2001-01-20,40996,3346
1462654,2001-01-20,40996,947
1462654,2001-01-20,40996,1376
1462654,2001-01-20,40996,964
1462654,2001-01-20,40996,2609
1462654,2001-01-20,40996,4905
1462654,2001-01-20,40996,883
1462654,2001-01-20,40996,4161
1462654,2001-01-20,40996,612
1462654,2001-01-20,40996,4890
1462654,2001-01-20,40996,11328
1462654,2001-01-20,40996,1088
1462654,2001-01-20,40996,492
1462654,2001-01-20,40996,2610
1462654,2001-01-20,40996,6717
1462654,2001-01-20,40996,9726
1462654,2001-01-20,40996,127
1462654,2001-01-20,40996,7506
1462654,2001-01-20,40996,1253
1462654,2001-01-20,40996,844
1462654,2001-01-20,40996,359
1462654,2001-01-20,40996,1575
1462654,2001-01-20,40996,3261
1462654,2001-01-20,40996,1191
1462654,2001-01-20,40996,2949
1462654,2001-01-20,40996,7796
1462654,2001-01-20,40996,2299
1462654,2001-01-20,40996,2392
1462654,2001-01-20,40996,133
1462661,2001-02-10,40999,1773
1462661,2001-02-10,40999,7649
1462661,2001-02-10,40999,926
1462715,2001-02-11,41004,3465
1462715,2001-02-11,41004,3328
1462715,2001-02-11,41004,3564
1462715,2001-02-11,41004,9925
1462715,2001-02-11,41004,2752
1462715,2001-02-11,41004,2000
1462715,2001-02-11,41004,5190
1462715,2001-02-11,41004,4299
1462715,2001-02-11,41004,3888
1462715,2001-02-11,41004,76
1462715,2001-02-11,41004,849
1462715,2001-02-11,41004,2980
1462715,2001-02-11,41004,2944
1462784,2001-02-25,41009,5130
1462784,2001-02-25,41009,172
1462784,2001-02-25,41009,3789
1462784,2001-02-25,41009,204
1462784,2001-02-25,41009,7744
1462784,2001-02-25,41009,355
1462784,2001-02-25,41009,7369
1462784,2001-02-25,41009,296
1462784,2001-02-25,41009,5795
1462784,2001-02-25,41009,394
1462784,2001-02-25,41009,9147
1462784,2001-02-25,41009,3850
1462784,2001-02-25,41009,1761
1462784,2001-02-25,41009,43
1462784,2001-02-25,41009,1773
1462784,2001-02-25,41009,373
1462784,2001-02-25,41009,3143
1462784,2001-02-25,41009,310
1462784,2001-02-25,41009,618
1462784,2001-02-25,41009,8695
1463118,2001-02-20,41015,7534
1463118,2001-02-20,41015,633
1463118,2001-02-20,41015,536
1463118,2001-02-20,41015,5917
1463118,2001-02-20,41015,447
1463118,2001-02-20,41015,548
1463118,2001-02-20,41015,18
1463118,2001-02-20,41015,419
1463118,2001-02-20,41015,2177
1463118,2001-02-20,41015,1602
1463347,2001-02-27,41028,1846
1463354,2001-02-10,41032,881
1463354,2001-02-10,41032,6708
1463354,2001-02-10,41032,1054
1463392,2001-02-18,41035,1345
1463392,2001-02-18,41035,303
1463392,2001-02-18,41035,2920
1463392,2001-02-18,41035,11
1463392,2001-02-18,41035,172
1463545,2001-02-25,41040,2819
1463545,2001-02-25,41040,4234
1463545,2001-02-25,41040,6776
1463545,2001-02-25,41040,11366
1463545,2001-02-25,41040,11
1463545,2001-02-25,41040,1997
1463583,2001-02-08,41044,5464
1463583,2001-02-08,41044,4929
1463583,2001-02-08,41044,1287
1463583,2001-02-08,41044,971
1463583,2001-02-08,41044,2219
1463583,2001-02-08,41044,7557
1463583,2001-02-08,41044,3990
1463583,2001-02-08,41044,1218
1463583,2001-02-08,41044,521
1463583,2001-02-08,41044,3991
1463590,2001-02-08,41049,3194
1463590,2001-02-08,41049,2140
1463590,2001-02-08,41049,9914
1463606,2001-02-18,41054,381
1463606,2001-02-18,41054,925
1463606,2001-02-18,41054,2272
1463606,2001-02-18,41054,2733
1463606,2001-02-18,41054,548
1463606,2001-02-18,41054,321
1463606,2001-02-18,41054,6383
1463606,2001-02-18,41054,747
1463675,2001-02-11,41059,10944
1463699,2001-02-12,41062,599
1463699,2001-02-12,41062,3858
1463699,2001-02-12,41062,1748
1463699,2001-02-12,41062,8676
1463699,2001-02-12,41062,2089
1463699,2001-02-12,41062,5567
1463699,2001-02-12,41062,3508
1463699,2001-02-12,41062,3256
1463699,2001-02-12,41062,2255
1463743,2001-02-15,41065,1650
1463743,2001-02-15,41065,1396
1463743,2001-02-15,41065,487
1463743,2001-02-15,41065,5964
1463743,2001-02-15,41065,11152
1463743,2001-02-15,41065,1856
1463743,2001-02-15,41065,7563
1463828,2001-02-25,41072,10782
1463903,2001-02-24,41081,321
1463903,2001-02-24,41081,2928
1463903,2001-02-24,41081,2059
1463903,2001-02-24,41081,4428
1463903,2001-02-24,41081,4442
1463903,2001-02-24,41081,6071
1463903,2001-02-24,41081,206
1463903,2001-02-24,41081,487
1463903,2001-02-24,41081,2753
1463903,2001-02-24,41081,681
1464382,2001-01-14,41084,643
1464382,2001-01-14,41084,3049
1464382,2001-01-14,41084,3985
1464382,2001-01-14,41084,2755
1464382,2001-01-14,41084,1523
1464382,2001-01-14,41084,1321
1464382,2001-01-14,41084,4046
1464382,2001-01-14,41084,405
1464382,2001-01-14,41084,417
1464382,2001-01-14,41084,2534
1464382,2001-01-14,41084,1002
1464382,2001-01-14,41084,1933
1464382,2001-01-14,41084,2986
1464382,2001-01-14,41084,5204
1464382,2001-01-14,41084,2907
1464382,2001-01-14,41084,2218
1464382,2001-01-14,41084,7209
1464382,2001-01-14,41084,6209
1464382,2001-01-14,41084,1650
1464382,2001-01-14,41084,4835
1464382,2001-01-14,41084,6692
1464511,2001-02-18,41087,4009
1464511,2001-02-18,41087,195
1464511,2001-02-18,41087,1684
1464511,2001-02-18,41087,236
1464511,2001-02-18,41087,11738
1464511,2001-02-18,41087,669
1464511,2001-02-18,41087,3702
1464511,2001-02-18,41087,1720
1464511,2001-02-18,41087,7889
1464511,2001-02-18,41087,1550
1464511,2001-02-18,41087,549
1464511,2001-02-18,41087,5296
1464511,2001-02-18,41087,2544
1464764,2001-01-14,41091,3549
1464764,2001-01-14,41091,8965
1464764,2001-01-14,41091,2326
1464764,2001-01-14,41091,4367
1464764,2001-01-14,41091,88
1464931,2001-02-03,41095,4298
1464931,2001-02-03,41095,7525
1464931,2001-02-03,41095,1095
1465082,2001-02-26,41099,142
1465082,2001-02-26,41099,754
1465136,2001-01-19,41102,1988
1465136,2001-01-19,41102,4818
1465136,2001-01-19,41102,6717
1465136,2001-01-19,41102,10157
1465136,2001-01-19,41102,11517
1465136,2001-01-19,41102,4083
1465136,2001-01-19,41102,504
1465136,2001-01-19,41102,852
1465136,2001-01-19,41102,8627
1465136,2001-01-19,41102,1320
1465136,2001-01-19,41102,1663
1465136,2001-01-19,41102,359
1465136,2001-01-19,41102,1342
1465136,2001-01-19,41102,5552
1465136,2001-01-19,41102,1713
1465136,2001-01-19,41102,7035
1465136,2001-01-19,41102,2186
1465136,2001-01-19,41102,4765
1465136,2001-01-19,41102,450
1465136,2001-01-19,41102,11328
1465136,2001-01-19,41102,5364
1465136,2001-01-19,41102,7276
1465136,2001-01-19,41102,4210
1465136,2001-01-19,41102,4585
1465136,2001-01-19,41102,5219
1465136,2001-01-19,41102,1282
1465136,2001-01-19,41102,1236
1465136,2001-01-19,41102,213
1465136,2001-01-19,41102,4139
1465136,2001-01-19,41102,3
1465136,2001-01-19,41102,1998
1465136,2001-01-19,41102,2999
1465136,2001-01-19,41102,5603
1465136,2001-01-19,41102,9631
1465136,2001-01-19,41102,9468
1465136,2001-01-19,41102,1243
1465136,2001-01-19,41102,2429
1465136,2001-01-19,41102,2289
1465136,2001-01-19,41102,11116
1465136,2001-01-19,41102,3591
1465136,2001-01-19,41102,311
1465136,2001-01-19,41102,503
1465136,2001-01-19,41102,43
1465136,2001-01-19,41102,5077
1465136,2001-01-19,41102,8304
1465136,2001-01-19,41102,875
1465310,2001-02-25,41105,4188
1465310,2001-02-25,41105,1120
1465310,2001-02-25,41105,5169
1465310,2001-02-25,41105,18
1465310,2001-02-25,41105,11132
1465310,2001-02-25,41105,1166
1465310,2001-02-25,41105,1117
1465310,2001-02-25,41105,6304
1465310,2001-02-25,41105,122
1465310,2001-02-25,41105,10531
1465310,2001-02-25,41105,8183
1465310,2001-02-25,41105,9816
1465310,2001-02-25,41105,4371
1465310,2001-02-25,41105,727
1465310,2001-02-25,41105,1081
1465310,2001-02-25,41105,2360
1465310,2001-02-25,41105,1981
1465662,2001-02-18,41110,3508
1465662,2001-02-18,41110,329
1465679,2001-02-06,41113,1981
1465679,2001-02-06,41113,1650
1465679,2001-02-06,41113,374
1465778,2001-02-12,41117,647
1465778,2001-02-12,41117,6337
1465778,2001-02-12,41117,1655
1465815,2001-02-12,41125,2817
1465815,2001-02-12,41125,504
1465815,2001-02-12,41125,11258
1465815,2001-02-12,41125,2716
1465815,2001-02-12,41125,9191
1465815,2001-02-12,41125,2538
1465815,2001-02-12,41125,9
1465815,2001-02-12,41125,3744
1465853,2001-02-24,41129,11
1465853,2001-02-24,41129,6746
1465853,2001-02-24,41129,6500
1465853,2001-02-24,41129,485
1465853,2001-02-24,41129,1744
1465853,2001-02-24,41129,172
1465853,2001-02-24,41129,399
1465853,2001-02-24,41129,2856
1465853,2001-02-24,41129,3997
1465853,2001-02-24,41129,7084
1465853,2001-02-24,41129,1917
1465914,2001-02-20,41132,2763
1465914,2001-02-20,41132,172
1465914,2001-02-20,41132,10397
1465990,2001-01-27,41136,1913
1465990,2001-01-27,41136,746
1465990,2001-01-27,41136,1785
1465990,2001-01-27,41136,1213
1465990,2001-01-27,41136,2576
1466218,2001-02-03,41140,431
1466218,2001-02-03,41140,525
1466218,2001-02-03,41140,6075
1466218,2001-02-03,41140,10697
1466218,2001-02-03,41140,1524
1466218,2001-02-03,41140,1975
1466218,2001-02-03,41140,17
1466218,2001-02-03,41140,445
1466362,2001-02-28,41157,10340
1466362,2001-02-28,41157,3742
1466430,2001-02-20,41164,172
1466430,2001-02-20,41164,286
1466430,2001-02-20,41164,4759
1466430,2001-02-20,41164,4679
1466584,2001-02-10,41168,5699
1466584,2001-02-10,41168,3597
1466584,2001-02-10,41168,3689
1466898,2001-02-28,41172,7872
1466898,2001-02-28,41172,2123
1466898,2001-02-28,41172,1122
1466898,2001-02-28,41172,2357
1466898,2001-02-28,41172,2061
1466898,2001-02-28,41172,237
1466898,2001-02-28,41172,4274
1466898,2001-02-28,41172,11598
1466898,2001-02-28,41172,3112
1466898,2001-02-28,41172,450
1466898,2001-02-28,41172,6109
1466898,2001-02-28,41172,356
1466898,2001-02-28,41172,515
1466898,2001-02-28,41172,2834
1466898,2001-02-28,41172,83
1466898,2001-02-28,41172,9074
1466898,2001-02-28,41172,11061
1466898,2001-02-28,41172,10049
1466898,2001-02-28,41172,5216
1466898,2001-02-28,41172,11396
1466898,2001-02-28,41172,3257
1466898,2001-02-28,41172,3868
1466898,2001-02-28,41172,2273
1466898,2001-02-28,41172,834
1466898,2001-02-28,41172,587
1466898,2001-02-28,41172,6302
1466898,2001-02-28,41172,10242
1466898,2001-02-28,41172,812
1466898,2001-02-28,41172,242
1466898,2001-02-28,41172,7181
1466911,2000-12-08,41175,5194
1466966,2001-02-21,41181,1458
1466966,2001-02-21,41181,227
1466966,2001-02-21,41181,871
1466966,2001-02-21,41181,1917
1466966,2001-02-21,41181,636
1466966,2001-02-21,41181,172
1466966,2001-02-21,41181,602
1466966,2001-02-21,41181,21
1466966,2001-02-21,41181,4855
1466966,2001-02-21,41181,6737
1466966,2001-02-21,41181,445
1466966,2001-02-21,41181,4552
1466966,2001-02-21,41181,4271
1466966,2001-02-21,41181,8641
1466980,2001-02-28,41194,1402
1466980,2001-02-28,41194,3768
1466980,2001-02-28,41194,2940
1466980,2001-02-28,41194,2732
1466980,2001-02-28,41194,5225
1466980,2001-02-28,41194,1890
1466980,2001-02-28,41194,5684
1467291,2001-02-21,41199,7088
1467291,2001-02-21,41199,910
1467291,2001-02-21,41199,5928
1467291,2001-02-21,41199,172
1467291,2001-02-21,41199,780
1467451,2001-02-28,41204,5373
1467451,2001-02-28,41204,7407
1467451,2001-02-28,41204,3480
1467451,2001-02-28,41204,5173
1467451,2001-02-28,41204,11488
1467451,2001-02-28,41204,5810
1467451,2001-02-28,41204,547
1467451,2001-02-28,41204,959
1467451,2001-02-28,41204,2361
1467673,2001-02-15,41211,241
1467673,2001-02-15,41211,5799
1467673,2001-02-15,41211,222
1467673,2001-02-15,41211,2107
1467673,2001-02-15,41211,2819
1467673,2001-02-15,41211,422
1467673,2001-02-15,41211,269
1467673,2001-02-15,41211,6359
1467673,2001-02-15,41211,1453
1467673,2001-02-15,41211,1180
1467673,2001-02-15,41211,3260
1467673,2001-02-15,41211,1647
1467673,2001-02-15,41211,3788
1467673,2001-02-15,41211,2148
1467703,2001-02-27,41215,2425
1467710,2001-02-28,41231,10805
1467710,2001-02-28,41231,4440
1467710,2001-02-28,41231,5396
1467710,2001-02-28,41231,2106
1467710,2001-02-28,41231,1985
1467710,2001-02-28,41231,3530
1467710,2001-02-28,41231,3523
1467710,2001-02-28,41231,452
1467710,2001-02-28,41231,1397
1467710,2001-02-28,41231,814
1467710,2001-02-28,41231,4014
1467710,2001-02-28,41231,3964
1467710,2001-02-28,41231,5287
1467710,2001-02-28,41231,1328
1467710,2001-02-28,41231,4561
1467710,2001-02-28,41231,445
1467727,2001-02-17,41237,3174
1467727,2001-02-17,41237,120
1467772,2001-02-19,41240,9809
1467772,2001-02-19,41240,1634
1467772,2001-02-19,41240,7530
1467772,2001-02-19,41240,6596
1467772,2001-02-19,41240,9066
1467772,2001-02-19,41240,237
1467772,2001-02-19,41240,11739
1467772,2001-02-19,41240,510
1467772,2001-02-19,41240,8937
1467772,2001-02-19,41240,2432
1467772,2001-02-19,41240,4124
1467772,2001-02-19,41240,8751
1468113,2001-02-17,41249,1657
1468335,2001-01-28,41252,5456
1468335,2001-01-28,41252,5806
1468694,2001-02-22,41255,1435
1468694,2001-02-22,41255,3520
1468694,2001-02-22,41255,821
1468694,2001-02-22,41255,2157
1468694,2001-02-22,41255,515
1468694,2001-02-22,41255,2212
1468694,2001-02-22,41255,172
1468694,2001-02-22,41255,4066
1468694,2001-02-22,41255,3496
1468694,2001-02-22,41255,5712
1468694,2001-02-22,41255,1366
1468694,2001-02-22,41255,1166
1468694,2001-02-22,41255,1650
1468700,2001-01-27,41260,1096
1468700,2001-01-27,41260,1532
1468700,2001-01-27,41260,4495
1468700,2001-01-27,41260,2119
1468700,2001-01-27,41260,2663
1468908,2001-02-06,41264,3050
1468908,2001-02-06,41264,5362
1468908,2001-02-06,41264,1734
1468908,2001-02-06,41264,2326
1468908,2001-02-06,41264,4810
1468908,2001-02-06,41264,7179
1468908,2001-02-06,41264,309
1468908,2001-02-06,41264,5724
1468984,2001-02-21,41267,172
1468984,2001-02-21,41267,790
1469011,2001-02-11,41273,1913
1469011,2001-02-11,41273,7365
1469011,2001-02-11,41273,1480
1469011,2001-02-11,41273,5275
1469011,2001-02-11,41273,6654
1469011,2001-02-11,41273,2430
1469264,2001-02-26,41285,2034
1469264,2001-02-26,41285,1120
1469264,2001-02-26,41285,5990
1469264,2001-02-26,41285,2036
1469264,2001-02-26,41285,316
1469264,2001-02-26,41285,739
1469264,2001-02-26,41285,356
1469264,2001-02-26,41285,2229
1469271,2001-02-27,41295,9871
1469271,2001-02-27,41295,264
1469271,2001-02-27,41295,1570
1469271,2001-02-27,41295,1386
1469271,2001-02-27,41295,669
1469271,2001-02-27,41295,355
1469288,2001-02-26,41301,2841
1469288,2001-02-26,41301,3997
1469288,2001-02-26,41301,95
1469288,2001-02-26,41301,89
1469288,2001-02-26,41301,372
1469288,2001-02-26,41301,6824
1469295,2001-02-28,41304,1084
1469295,2001-02-28,41304,772
1469295,2001-02-28,41304,6201
1469295,2001-02-28,41304,2248
1469295,2001-02-28,41304,389
1469295,2001-02-28,41304,4250
1469295,2001-02-28,41304,2246
1469295,2001-02-28,41304,11847
1469295,2001-02-28,41304,4384
1469295,2001-02-28,41304,7473
1469295,2001-02-28,41304,7257
1469295,2001-02-28,41304,6862
1469295,2001-02-28,41304,6044
1469295,2001-02-28,41304,10095
1469295,2001-02-28,41304,11314
1469295,2001-02-28,41304,218
1469295,2001-02-28,41304,606
1469295,2001-02-28,41304,170
1469332,2001-02-25,41307,5441
1469332,2001-02-25,41307,1590
1469332,2001-02-25,41307,3464
1469332,2001-02-25,41307,663
1469332,2001-02-25,41307,383
1469332,2001-02-25,41307,8668
1469332,2001-02-25,41307,3549
1469332,2001-02-25,41307,3998
1469332,2001-02-25,41307,3018
1469417,2001-02-22,41318,1537
1469417,2001-02-22,41318,2148
1469417,2001-02-22,41318,8229
1469417,2001-02-22,41318,1196
1469417,2001-02-22,41318,351
1469417,2001-02-22,41318,604
1469417,2001-02-22,41318,2186
1469417,2001-02-22,41318,2364
1469417,2001-02-22,41318,7536
1469417,2001-02-22,41318,3658
1469417,2001-02-22,41318,2660
1469455,2001-02-27,41323,2125
1469455,2001-02-27,41323,10599
1469455,2001-02-27,41323,436
1469455,2001-02-27,41323,7632
1469455,2001-02-27,41323,1328
1469455,2001-02-27,41323,2029
1469455,2001-02-27,41323,1146
1469455,2001-02-27,41323,2063
1469455,2001-02-27,41323,2178
1469455,2001-02-27,41323,282
1469455,2001-02-27,41323,3102
1469455,2001-02-27,41323,3170
1469455,2001-02-27,41323,4149
1469455,2001-02-27,41323,4696
1469455,2001-02-27,41323,10580
1469455,2001-02-27,41323,9412
1469455,2001-02-27,41323,9691
1469455,2001-02-27,41323,2137
1469455,2001-02-27,41323,10884
1469455,2001-02-27,41323,6217
1469455,2001-02-27,41323,8697
1469455,2001-02-27,41323,7515
1469455,2001-02-27,41323,508
1469455,2001-02-27,41323,12002
1469615,2001-01-01,41328,3151
1469615,2001-01-01,41328,1135
1469615,2001-01-01,41328,7802
1469615,2001-01-01,41328,670
1469615,2001-01-01,41328,1919
1469615,2001-01-01,41328,3858
1469615,2001-01-01,41328,3266
1469622,2001-02-28,41334,4875
1469622,2001-02-28,41334,3375
1469622,2001-02-28,41334,6161
1469622,2001-02-28,41334,2566
1469622,2001-02-28,41334,7307
1469622,2001-02-28,41334,47
1469622,2001-02-28,41334,2846
1469622,2001-02-28,41334,3520
1469622,2001-02-28,41334,501
1469622,2001-02-28,41334,2856
1469622,2001-02-28,41334,2825
1469622,2001-02-28,41334,5653
1469622,2001-02-28,41334,9717
1469622,2001-02-28,41334,8943
1469622,2001-02-28,41334,172
1469622,2001-02-28,41334,7451
1469622,2001-02-28,41334,702
1469622,2001-02-28,41334,9442
1469622,2001-02-28,41334,1501
1469943,2001-02-24,41338,936
1469943,2001-02-24,41338,2993
1469943,2001-02-24,41338,204
1469943,2001-02-24,41338,316
1469943,2001-02-24,41338,1148
1469943,2001-02-24,41338,10877
1469943,2001-02-24,41338,410
1470178,2001-02-18,41348,1646
1470178,2001-02-18,41348,1154
1470178,2001-02-18,41348,9300
1470178,2001-02-18,41348,8004
1470178,2001-02-18,41348,400
1470178,2001-02-18,41348,9872
1470178,2001-02-18,41348,2968
1470178,2001-02-18,41348,2866
1470178,2001-02-18,41348,87
1470178,2001-02-18,41348,1827
1470192,2001-02-16,41351,1898
1470192,2001-02-16,41351,6798
1470192,2001-02-16,41351,5888
1470192,2001-02-16,41351,399
1470192,2001-02-16,41351,2753
1470192,2001-02-16,41351,687
1470192,2001-02-16,41351,1576
1470192,2001-02-16,41351,502
1470369,2001-02-03,41356,6713
1470369,2001-02-03,41356,2078
1470369,2001-02-03,41356,3109
1470369,2001-02-03,41356,1376
1470369,2001-02-03,41356,5651
1470369,2001-02-03,41356,2231
1470369,2001-02-03,41356,4520
1470369,2001-02-03,41356,9295
1470369,2001-02-03,41356,6542
1470369,2001-02-03,41356,871
1470369,2001-02-03,41356,4825
1470369,2001-02-03,41356,329
1470369,2001-02-03,41356,1030
1470369,2001-02-03,41356,759
1470369,2001-02-03,41356,4552
1470369,2001-02-03,41356,9673
1470390,2001-02-24,41364,1510
1470390,2001-02-24,41364,526
1470390,2001-02-24,41364,1782
1470390,2001-02-24,41364,835
1470390,2001-02-24,41364,7922
1470390,2001-02-24,41364,8268
1470574,2001-02-10,41367,8580
1470680,2001-02-25,41385,3889
1470680,2001-02-25,41385,4991
1470680,2001-02-25,41385,296
1471243,2001-02-18,41393,815
1471243,2001-02-18,41393,7888
1471243,2001-02-18,41393,795
1471243,2001-02-18,41393,2232
1471243,2001-02-18,41393,1111
1471243,2001-02-18,41393,4232
1471243,2001-02-18,41393,9462
1471243,2001-02-18,41393,948
1471243,2001-02-18,41393,7666
1471243,2001-02-18,41393,2152
1471243,2001-02-18,41393,4672
1471243,2001-02-18,41393,7704
1471243,2001-02-18,41393,759
1471243,2001-02-18,41393,1984
1471243,2001-02-18,41393,3675
1471243,2001-02-18,41393,3021
1471243,2001-02-18,41393,112
1471243,2001-02-18,41393,1000
1471311,2001-02-08,41401,9270
1471311,2001-02-08,41401,265
1471342,2001-02-27,41405,25
1471342,2001-02-27,41405,17
1471342,2001-02-27,41405,228
1471342,2001-02-27,41405,3255
1471403,2001-02-25,41409,5458
1471403,2001-02-25,41409,5269
1471403,2001-02-25,41409,493
1471403,2001-02-25,41409,3143
1471403,2001-02-25,41409,8594
1471403,2001-02-25,41409,5653
1471403,2001-02-25,41409,548
1471403,2001-02-25,41409,6112
1471403,2001-02-25,41409,11
1471403,2001-02-25,41409,892
1471403,2001-02-25,41409,920
1471403,2001-02-25,41409,1054
1471403,2001-02-25,41409,3317
1471403,2001-02-25,41409,9991
1471403,2001-02-25,41409,10974
1471403,2001-02-25,41409,9696
1471403,2001-02-25,41409,1051
1471403,2001-02-25,41409,602
1471403,2001-02-25,41409,11427
1471403,2001-02-25,41409,1367
1471403,2001-02-25,41409,4643
1471403,2001-02-25,41409,351
1471403,2001-02-25,41409,1927
1471403,2001-02-25,41409,2860
1471403,2001-02-25,41409,1312
1471403,2001-02-25,41409,2481
1471403,2001-02-25,41409,9611
1471403,2001-02-25,41409,2553
1471403,2001-02-25,41409,2376
1471403,2001-02-25,41409,9545
1471403,2001-02-25,41409,8025
1471403,2001-02-25,41409,1093
1471403,2001-02-25,41409,2587
1471403,2001-02-25,41409,482
1471403,2001-02-25,41409,389
1471403,2001-02-25,41409,8017
1471403,2001-02-25,41409,10669
1471403,2001-02-25,41409,3130
1471403,2001-02-25,41409,3928
1471403,2001-02-25,41409,172
1471700,2001-02-24,41419,4469
1471939,2001-01-27,41424,1266
1471939,2001-01-27,41424,1663
1471939,2001-01-27,41424,1491
1471939,2001-01-27,41424,4656
1471939,2001-01-27,41424,498
1471939,2001-01-27,41424,3631
1471939,2001-01-27,41424,2926
1471939,2001-01-27,41424,347
1471939,2001-01-27,41424,10646
1471939,2001-01-27,41424,1095
1471939,2001-01-27,41424,10433
1471939,2001-01-27,41424,9299
1471939,2001-01-27,41424,1641
1471939,2001-01-27,41424,2705
1471939,2001-01-27,41424,1412
1471939,2001-01-27,41424,181
1471939,2001-01-27,41424,7444
1471939,2001-01-27,41424,5335
1471939,2001-01-27,41424,3695
1471939,2001-01-27,41424,1295
1471939,2001-01-27,41424,2004
1471939,2001-01-27,41424,1501
1471939,2001-01-27,41424,3069
1471939,2001-01-27,41424,1286
1471960,2001-02-24,41430,7502
1471960,2001-02-24,41430,1095
1471960,2001-02-24,41430,7707
1471960,2001-02-24,41430,6025
1471960,2001-02-24,41430,717
1471960,2001-02-24,41430,95
1471960,2001-02-24,41430,7113
1471960,2001-02-24,41430,3050
1471960,2001-02-24,41430,4577
1471960,2001-02-24,41430,400
1471960,2001-02-24,41430,4195
1471960,2001-02-24,41430,2942
1471960,2001-02-24,41430,5614
1471960,2001-02-24,41430,4496
1471960,2001-02-24,41430,7147
1471960,2001-02-24,41430,404
1471960,2001-02-24,41430,6345
1471960,2001-02-24,41430,623
1471960,2001-02-24,41430,4632
1471960,2001-02-24,41430,373
1471960,2001-02-24,41430,7
1471960,2001-02-24,41430,1349
1471960,2001-02-24,41430,1396
1471960,2001-02-24,41430,30
1471960,2001-02-24,41430,3688
1471977,2001-02-03,41445,7780
1472202,2001-02-23,41449,1095
1472202,2001-02-23,41449,11099
1472202,2001-02-23,41449,1481
1472202,2001-02-23,41449,575
1472202,2001-02-23,41449,8933
1472202,2001-02-23,41449,2762
1472202,2001-02-23,41449,216
1472370,2001-02-17,41452,1455
1472370,2001-02-17,41452,1055
1472370,2001-02-17,41452,208
1472370,2001-02-17,41452,3421
1472370,2001-02-17,41452,663
1472370,2001-02-17,41452,5853
1472370,2001-02-17,41452,12004
1472370,2001-02-17,41452,2941
1472370,2001-02-17,41452,5
1472370,2001-02-17,41452,2107
1472370,2001-02-17,41452,1228
1472370,2001-02-17,41452,2168
1472370,2001-02-17,41452,7548
1472370,2001-02-17,41452,8485
1472370,2001-02-17,41452,3223
1472370,2001-02-17,41452,5278
1472370,2001-02-17,41452,6097
1472370,2001-02-17,41452,373
1472370,2001-02-17,41452,2385
1472370,2001-02-17,41452,9419
1473056,2001-02-23,41459,11982
1473056,2001-02-23,41459,374
1473056,2001-02-23,41459,7065
1473056,2001-02-23,41459,1428
1473056,2001-02-23,41459,5813
1473056,2001-02-23,41459,1386
1473056,2001-02-23,41459,411
1473056,2001-02-23,41459,859
1473056,2001-02-23,41459,1121
1473056,2001-02-23,41459,298
1473056,2001-02-23,41459,425
1473056,2001-02-23,41459,1746
1473056,2001-02-23,41459,1111
1473629,2001-01-02,41462,1173
1473629,2001-01-02,41462,8014
1473629,2001-01-02,41462,2302
1473629,2001-01-02,41462,5928
1473629,2001-01-02,41462,206
1473766,2001-02-05,41465,237
1473766,2001-02-05,41465,1500
1473766,2001-02-05,41465,8524
