CUSTOMER_ID,TRANSACTION_DT,ORDER_NUMBER,MATERIAL_NUMBER
593489,20060701,146561,1292
593489,20060701,146561,1726
593575,20060701,146582,910
593615,20060629,146596,2025
593630,20060702,146614,144
593630,20060702,146614,1118
593630,20060702,146614,3
593630,20060702,146614,1339
593630,20060702,146614,625
593630,20060702,146614,108
593630,20060702,146614,11
593630,20060702,146614,2112
593630,20060702,146614,62
593966,20060702,146642,1836
594025,20060629,146657,36
594090,20060628,146673,1
594090,20060628,146673,1266
594090,20060628,146673,47
594090,20060628,146673,761
594090,20060628,146673,41
594090,20060628,146673,2283
594090,20060628,146673,2281
594090,20060628,146673,2825
594090,20060628,146673,909
594090,20060628,146673,1314
594090,20060628,146673,1076
594090,20060628,146673,853
594090,20060628,146673,2743
594164,20060629,146684,2768
594164,20060629,146684,151
594164,20060629,146684,1380
594164,20060629,146684,2496
594164,20060629,146684,808
594164,20060629,146684,1443
594164,20060629,146684,480
594164,20060629,146684,582
594164,20060629,146684,2252
594164,20060629,146684,335
594164,20060629,146684,493
594164,20060629,146684,267
594164,20060629,146684,427
594164,20060629,146684,274
594164,20060629,146684,1821
594164,20060629,146684,275
594164,20060629,146684,1199
594164,20060629,146684,1246
594164,20060629,146684,88
594164,20060629,146684,1422
594164,20060629,146684,1666
594164,20060629,146684,966
594164,20060629,146684,1926
594164,20060629,146684,1075
594164,20060629,146684,1508
594164,20060629,146684,11
594164,20060629,146684,847
594164,20060629,146684,1205
594164,20060629,146684,40
594164,20060629,146684,1690
594164,20060629,146684,2313
594164,20060629,146684,1784
594164,20060629,146684,171
594164,20060629,146684,2735
594164,20060629,146684,445
594164,20060629,146684,2803
594164,20060629,146684,720
594164,20060629,146684,1291
594164,20060629,146684,10
594164,20060629,146684,19
594164,20060629,146684,449
594174,20060701,146696,1196
594174,20060701,146696,911
594174,20060701,146696,343
594174,20060701,146696,982
594174,20060701,146696,11
594174,20060701,146696,62
594174,20060701,146696,589
594257,20060702,146739,343
594257,20060702,146739,273
594257,20060702,146739,1171
594257,20060702,146739,1031
594257,20060702,146739,1251
594279,20060629,146758,36
594279,20060629,146758,488
594279,20060629,146758,390
594279,20060629,146758,2904
594279,20060629,146758,1577
594279,20060629,146758,858
594279,20060629,146758,11
594279,20060629,146758,250
594366,20060629,146774,201
594380,20060702,146788,144
594380,20060702,146788,640
594380,20060702,146788,840
594380,20060702,146788,1193
594380,20060702,146788,154
594380,20060702,146788,137
594380,20060702,146788,2918
594380,20060702,146788,1017
594380,20060702,146788,11
594380,20060702,146788,506
594380,20060702,146788,62
594380,20060702,146788,434
594380,20060702,146788,1002
594380,20060702,146788,172
594380,20060702,146788,196
594506,20060630,146826,430
594546,20060628,146838,1241
594546,20060628,146838,1365
594546,20060628,146838,1543
594546,20060628,146838,2318
594546,20060628,146838,90
594546,20060628,146838,248
594546,20060628,146838,99
594546,20060628,146838,1613
594570,20060625,146854,144
594570,20060625,146854,2267
594570,20060625,146854,469
594570,20060625,146854,11
594570,20060625,146854,19
594638,20060627,146867,1725
594638,20060627,146867,36
594638,20060627,146867,453
594638,20060627,146867,165
594638,20060627,146867,430
594638,20060627,146867,95
594638,20060627,146867,1990
594638,20060627,146867,6
594638,20060627,146867,1197
594638,20060627,146867,927
594638,20060627,146867,1328
594669,20060702,146892,126
594669,20060702,146892,1751
594669,20060702,146892,2499
594669,20060702,146892,110
594683,20060702,146910,0
594683,20060702,146910,178
594683,20060702,146910,808
594683,20060702,146910,2505
594683,20060702,146910,1054
594683,20060702,146910,815
594683,20060702,146910,427
594683,20060702,146910,154
594683,20060702,146910,1310
594683,20060702,146910,11
594683,20060702,146910,423
594683,20060702,146910,889
594683,20060702,146910,62
594683,20060702,146910,314
594683,20060702,146910,1811
594683,20060702,146910,2395
594722,20060629,146931,36
594722,20060629,146931,144
594722,20060629,146931,911
594722,20060629,146931,2284
594722,20060629,146931,2146
594722,20060629,146931,2029
594722,20060629,146931,1212
594722,20060629,146931,1829
594722,20060629,146931,2497
594722,20060629,146931,224
594722,20060629,146931,982
594722,20060629,146931,108
594722,20060629,146931,11
594722,20060629,146931,538
594722,20060629,146931,77
594722,20060629,146931,240
594722,20060629,146931,2863
594730,20060629,146951,343
594730,20060629,146951,771
594730,20060629,146951,11
594730,20060629,146951,138
594730,20060629,146951,111
594730,20060629,146951,2712
594963,20060630,146973,1250
594963,20060630,146973,1545
594963,20060630,146973,1132
595042,20060629,146995,495
595042,20060629,146995,280
595290,20060701,147007,84
595290,20060701,147007,1193
595290,20060701,147007,748
595290,20060701,147007,1853
595290,20060701,147007,2988
595290,20060701,147007,918
595290,20060701,147007,11
595290,20060701,147007,77
595290,20060701,147007,975
595290,20060701,147007,352
595301,20060701,147019,97
595301,20060701,147019,356
595301,20060701,147019,372
595301,20060701,147019,1991
595301,20060701,147019,343
595301,20060701,147019,163
595301,20060701,147019,868
595301,20060701,147019,1909
595301,20060701,147019,657
595301,20060701,147019,869
595301,20060701,147019,407
595301,20060701,147019,877
595301,20060701,147019,2268
595301,20060701,147019,2425
595301,20060701,147019,62
595362,20060630,147034,1703
595362,20060630,147034,1902
595362,20060630,147034,90
595362,20060630,147034,1480
595480,20060702,147077,1447
595661,20060702,147093,2068
595661,20060702,147093,36
595661,20060702,147093,289
595661,20060702,147093,684
595661,20060702,147093,2580
595661,20060702,147093,1991
595661,20060702,147093,825
595661,20060702,147093,343
595661,20060702,147093,981
595661,20060702,147093,956
595661,20060702,147093,108
595661,20060702,147093,11
595661,20060702,147093,692
595661,20060702,147093,2450
595661,20060702,147093,2573
595661,20060702,147093,31
595766,20060620,147105,141
595766,20060620,147105,382
595897,20060630,147131,1770
595897,20060630,147131,2243
595897,20060630,147131,264
595947,20060701,147146,71
595947,20060701,147146,109
595961,20060701,147157,248
595961,20060701,147157,62
595961,20060701,147157,830
596000,20060619,147174,36
596000,20060619,147174,2624
596000,20060619,147174,528
596000,20060619,147174,654
596000,20060619,147174,825
596000,20060619,147174,461
596000,20060619,147174,1844
596000,20060619,147174,1427
596000,20060619,147174,615
596000,20060619,147174,658
596000,20060619,147174,2127
596000,20060619,147174,1377
596000,20060619,147174,247
596000,20060619,147174,1493
596000,20060619,147174,1068
596000,20060619,147174,2679
596148,20060702,147200,1155
596148,20060702,147200,2372
596148,20060702,147200,1505
596148,20060702,147200,2757
596148,20060702,147200,2097
596148,20060702,147200,2366
596388,20060630,147216,2175
596388,20060630,147216,692
596388,20060630,147216,240
596393,20060702,147231,2494
596393,20060702,147231,1159
596393,20060702,147231,71
596439,20060615,147244,374
596489,20060702,147263,1504
596489,20060702,147263,608
596489,20060702,147263,1829
596489,20060702,147263,2956
596489,20060702,147263,91
596535,20060701,147283,1672
596535,20060701,147283,194
596535,20060701,147283,341
596535,20060701,147283,1888
596543,20060702,147302,436
596543,20060702,147302,0
596543,20060702,147302,2371
596543,20060702,147302,29
596543,20060702,147302,290
596543,20060702,147302,2
596543,20060702,147302,1636
596543,20060702,147302,224
596543,20060702,147302,982
596543,20060702,147302,1733
596543,20060702,147302,641
596543,20060702,147302,11
596543,20060702,147302,2363
596543,20060702,147302,473
596543,20060702,147302,1746
596543,20060702,147302,2321
596543,20060702,147302,2157
596552,20060629,147320,1159
596552,20060629,147320,2318
596552,20060629,147320,658
596552,20060629,147320,982
596552,20060629,147320,168
596552,20060629,147320,248
596552,20060629,147320,904
596552,20060629,147320,91
596552,20060629,147320,2587
596552,20060629,147320,1552
596552,20060629,147320,1846
596552,20060629,147320,196
596576,20060616,147333,239
596743,20060630,147365,36
596743,20060630,147365,1628
596743,20060630,147365,2256
596743,20060630,147365,1990
596743,20060630,147365,1166
596743,20060630,147365,2916
596743,20060630,147365,1521
596870,20060627,147385,36
596870,20060627,147385,134
596870,20060627,147385,677
596870,20060627,147385,343
596870,20060627,147385,1750
596919,20060629,147400,2165
596919,20060629,147400,1801
596919,20060629,147400,844
596919,20060629,147400,94
596919,20060629,147400,744
596919,20060629,147400,1664
596919,20060629,147400,314
596919,20060629,147400,2148
596919,20060629,147400,2846
596919,20060629,147400,459
596919,20060629,147400,352
596976,20060701,147418,616
596976,20060701,147418,1298
597040,20060702,147432,343
597040,20060702,147432,40
597213,20060701,147454,29
597213,20060701,147454,2426
597213,20060701,147454,1353
597213,20060701,147454,1615
597213,20060701,147454,764
597213,20060701,147454,2353
597213,20060701,147454,1703
597213,20060701,147454,597
597213,20060701,147454,2454
597213,20060701,147454,648
597213,20060701,147454,2481
597315,20060626,147471,436
597315,20060626,147471,1873
597315,20060626,147471,839
597315,20060626,147471,1470
597315,20060626,147471,290
597315,20060626,147471,907
597315,20060626,147471,2773
597315,20060626,147471,868
597315,20060626,147471,2384
597315,20060626,147471,418
597315,20060626,147471,1149
597320,20060629,147483,859
597320,20060629,147483,2212
597320,20060629,147483,1189
597320,20060629,147483,2579
597320,20060629,147483,652
597320,20060629,147483,343
597320,20060629,147483,427
597320,20060629,147483,1652
597320,20060629,147483,224
597320,20060629,147483,1270
597320,20060629,147483,11
597320,20060629,147483,138
597320,20060629,147483,1961
597320,20060629,147483,586
597320,20060629,147483,40
597320,20060629,147483,1132
597320,20060629,147483,508
597320,20060629,147483,19
597320,20060629,147483,2128
597441,20060630,147497,554
597441,20060630,147497,883
597441,20060630,147497,730
597441,20060630,147497,1846
597484,20060702,147525,787
597484,20060702,147525,2922
597484,20060702,147525,2143
597484,20060702,147525,250
597532,20060627,147541,1054
597532,20060627,147541,461
597532,20060627,147541,2848
597532,20060627,147541,1336
597532,20060627,147541,2055
597532,20060627,147541,260
597532,20060627,147541,479
597532,20060627,147541,1149
597532,20060627,147541,1784
597532,20060627,147541,93
597532,20060627,147541,667
597532,20060627,147541,119
597598,20060628,147563,626
597598,20060628,147563,1600
597611,20060626,147585,596
597611,20060626,147585,2517
597611,20060626,147585,1204
597611,20060626,147585,117
597611,20060626,147585,2777
597611,20060626,147585,484
597611,20060626,147585,2766
597611,20060626,147585,62
597669,20060629,147599,731
597669,20060629,147599,2321
597669,20060629,147599,2047
597672,20060626,147618,2124
597672,20060626,147618,1068
597672,20060626,147618,19
597681,20060624,147649,15
598095,20060702,147660,1040
598095,20060702,147660,1302
598095,20060702,147660,1048
598095,20060702,147660,418
598095,20060702,147660,430
598095,20060702,147660,11
598095,20060702,147660,463
598095,20060702,147660,1575
598095,20060702,147660,817
598095,20060702,147660,412
598095,20060702,147660,1002
598095,20060702,147660,532
598162,20060702,147672,2267
598162,20060702,147672,570
598162,20060702,147672,410
598162,20060702,147672,1289
598162,20060702,147672,465
598162,20060702,147672,2014
598162,20060702,147672,458
598162,20060702,147672,432
598162,20060702,147672,433
598162,20060702,147672,629
598162,20060702,147672,2053
598255,20060630,147691,437
598255,20060630,147691,2185
598287,20060701,147719,2126
598287,20060701,147719,909
598287,20060701,147719,412
598330,20060630,147735,495
598330,20060630,147735,367
598445,20060627,147748,358
598445,20060627,147748,2875
598445,20060627,147748,376
598445,20060627,147748,1160
598512,20060626,147775,547
598607,20060702,147801,659
598607,20060702,147801,99
598607,20060702,147801,486
598619,20060629,147830,105
598619,20060629,147830,1573
598619,20060629,147830,1101
598619,20060629,147830,2837
598619,20060629,147830,382
598882,20060630,147849,472
598967,20060630,147861,1098
598967,20060630,147861,1660
598967,20060630,147861,329
598967,20060630,147861,690
598967,20060630,147861,692
598967,20060630,147861,853
598967,20060630,147861,139
598967,20060630,147861,1627
598967,20060630,147861,1325
599008,20060701,147877,1489
599008,20060701,147877,210
599053,20060701,147902,62
599127,20060629,147914,2250
599127,20060629,147914,2746
599127,20060629,147914,527
599127,20060629,147914,1380
599127,20060629,147914,676
599127,20060629,147914,1214
599127,20060629,147914,771
599127,20060629,147914,12
599127,20060629,147914,622
599127,20060629,147914,1077
599127,20060629,147914,580
599127,20060629,147914,301
599127,20060629,147914,250
599127,20060629,147914,700
599127,20060629,147914,1002
599183,20060629,147936,113
599183,20060629,147936,663
599445,20060702,147957,0
599445,20060702,147957,1981
599445,20060702,147957,1966
599445,20060702,147957,62
599501,20060702,147972,1273
599501,20060702,147972,177
599501,20060702,147972,221
599501,20060702,147972,2147
599501,20060702,147972,1767
599501,20060702,147972,538
599501,20060702,147972,2340
599501,20060702,147972,1613
599607,20060629,147986,47
599607,20060629,147986,530
599713,20060702,147999,684
599713,20060702,147999,731
599713,20060702,147999,655
599713,20060702,147999,2750
599713,20060702,147999,268
599713,20060702,147999,689
599713,20060702,147999,246
599713,20060702,147999,1250
599713,20060702,147999,1719
599713,20060702,147999,890
599713,20060702,147999,136
599766,20060701,148037,36
599766,20060701,148037,883
599766,20060701,148037,178
599766,20060701,148037,881
599766,20060701,148037,343
599766,20060701,148037,2455
599766,20060701,148037,1928
599766,20060701,148037,428
599766,20060701,148037,966
599766,20060701,148037,1248
599766,20060701,148037,2796
599766,20060701,148037,11
599766,20060701,148037,1824
599781,20060630,148059,1786
599781,20060630,148059,122
599781,20060630,148059,11
599781,20060630,148059,72
599781,20060630,148059,2967
599781,20060630,148059,1790
599781,20060630,148059,1888
599782,20060701,148088,793
599782,20060701,148088,232
599837,20060626,148103,1420
599874,20060701,148144,36
599874,20060701,148144,862
599874,20060701,148144,255
599874,20060701,148144,37
599874,20060701,148144,1809
599874,20060701,148144,182
599874,20060701,148144,2748
599874,20060701,148144,1288
599874,20060701,148144,1309
599874,20060701,148144,485
599874,20060701,148144,1132
599874,20060701,148144,1695
600030,20060702,148168,2509
600030,20060702,148168,1122
600030,20060702,148168,224
600030,20060702,148168,2633
600030,20060702,148168,2830
600030,20060702,148168,368
600055,20060702,148186,290
600055,20060702,148186,948
600055,20060702,148186,948
600055,20060702,148186,264
600055,20060702,148186,2615
600055,20060702,148186,40
600055,20060702,148186,2776
600058,20060701,148203,144
600058,20060701,148203,640
600058,20060701,148203,671
600058,20060701,148203,337
600058,20060701,148203,658
600058,20060701,148203,1799
600058,20060701,148203,382
600058,20060701,148203,302
600058,20060701,148203,172
600087,20060702,148216,146
600087,20060702,148216,2233
600087,20060702,148216,257
600087,20060702,148216,1773
600087,20060702,148216,1159
600087,20060702,148216,1422
600087,20060702,148216,11
600087,20060702,148216,1250
600087,20060702,148216,6
600087,20060702,148216,977
600087,20060702,148216,385
600087,20060702,148216,1334
600087,20060702,148216,1509
600087,20060702,148216,1500
600133,20060630,148233,1338
600133,20060630,148233,1008
600215,20060702,148258,1572
600215,20060702,148258,144
600215,20060702,148258,1455
600215,20060702,148258,528
600215,20060702,148258,105
600215,20060702,148258,178
600215,20060702,148258,1682
600215,20060702,148258,804
600215,20060702,148258,2477
600215,20060702,148258,108
600215,20060702,148258,2022
600215,20060702,148258,798
600215,20060702,148258,11
600215,20060702,148258,1799
600215,20060702,148258,252
600215,20060702,148258,502
600215,20060702,148258,484
600215,20060702,148258,1293
600215,20060702,148258,904
600215,20060702,148258,2931
600215,20060702,148258,101
600215,20060702,148258,93
600215,20060702,148258,1818
600245,20060627,148275,1661
600245,20060627,148275,956
600245,20060627,148275,498
600245,20060627,148275,11
600245,20060627,148275,247
600277,20060701,148287,1981
600277,20060701,148287,1116
600338,20060701,148313,650
600406,20060629,148335,36
600406,20060629,148335,1963
600407,20060702,148358,2033
600407,20060702,148358,1503
600507,20060630,148371,2658
600507,20060630,148371,36
600507,20060630,148371,1629
600507,20060630,148371,2
600507,20060630,148371,483
600507,20060630,148371,430
600507,20060630,148371,11
600507,20060630,148371,1907
600508,20060702,148384,371
600508,20060702,148384,607
600508,20060702,148384,2605
600508,20060702,148384,2043
600508,20060702,148384,1350
600508,20060702,148384,840
600508,20060702,148384,2702
600508,20060702,148384,677
600508,20060702,148384,1466
600508,20060702,148384,448
600508,20060702,148384,2005
600508,20060702,148384,280
600508,20060702,148384,558
600508,20060702,148384,2590
600508,20060702,148384,26
600508,20060702,148384,586
600508,20060702,148384,1622
600508,20060702,148384,506
600508,20060702,148384,62
600508,20060702,148384,707
600508,20060702,148384,667
600508,20060702,148384,830
600536,20060702,148406,251
600536,20060702,148406,641
600536,20060702,148406,329
600536,20060702,148406,2551
600536,20060702,148406,110
600536,20060702,148406,1045
600631,20060702,148420,526
600631,20060702,148420,859
600631,20060702,148420,1302
600631,20060702,148420,590
600631,20060702,148420,290
600631,20060702,148420,2532
600631,20060702,148420,257
600631,20060702,148420,98
600631,20060702,148420,148
600631,20060702,148420,856
600631,20060702,148420,1320
600631,20060702,148420,463
600631,20060702,148420,460
600631,20060702,148420,449
600631,20060702,148420,452
600766,20060630,148441,1321
600766,20060630,148441,64
600766,20060630,148441,371
600766,20060630,148441,290
600766,20060630,148441,1193
600766,20060630,148441,11
600766,20060630,148441,1739
600766,20060630,148441,932
600766,20060630,148441,1804
600766,20060630,148441,133
600766,20060630,148441,9
600766,20060630,148441,351
600766,20060630,148441,1002
600766,20060630,148441,1311
600806,20060621,148453,2505
600806,20060621,148453,641
600820,20060702,148479,799
600820,20060702,148479,120
600820,20060702,148479,1430
600820,20060702,148479,1419
600820,20060702,148479,1867
600820,20060702,148479,62
600820,20060702,148479,2573
601009,20060626,148495,36
601009,20060626,148495,1170
601009,20060626,148495,537
601009,20060626,148495,635
601009,20060626,148495,473
601009,20060626,148495,2321
601009,20060626,148495,2410
601038,20060620,148513,1854
601038,20060620,148513,2927
601090,20060621,148526,290
601090,20060621,148526,1269
601090,20060621,148526,771
601090,20060621,148526,329
601090,20060621,148526,11
601090,20060621,148526,626
601090,20060621,148526,904
601090,20060621,148526,62
601090,20060621,148526,1533
601090,20060621,148526,1933
601161,20060630,148538,1167
601459,20060630,148558,1267
601459,20060630,148558,677
601459,20060630,148558,1656
601459,20060630,148558,2169
601459,20060630,148558,904
601459,20060630,148558,58
601459,20060630,148558,111
601552,20060617,148571,2409
601653,20060702,148614,616
601666,20060630,148638,343
601737,20060702,148669,343
601737,20060702,148669,904
601919,20060629,148703,2446
601919,20060629,148703,1491
601919,20060629,148703,32
602171,20060701,148723,36
602192,20060630,148738,113
602192,20060630,148738,178
602192,20060630,148738,1393
602192,20060630,148738,1365
602192,20060630,148738,2910
602192,20060630,148738,244
602192,20060630,148738,1848
602192,20060630,148738,1005
602192,20060630,148738,1743
602192,20060630,148738,949
602192,20060630,148738,11
602192,20060630,148738,957
602192,20060630,148738,123
602192,20060630,148738,62
602192,20060630,148738,878
602192,20060630,148738,1035
602192,20060630,148738,707
602192,20060630,148738,819
602192,20060630,148738,75
602192,20060630,148738,288
602192,20060630,148738,2716
602350,20060702,148762,2446
602350,20060702,148762,795
602350,20060702,148762,458
602350,20060702,148762,1983
602386,20060623,148774,1623
602435,20060701,148786,2576
602435,20060701,148786,1360
602435,20060701,148786,2
602435,20060701,148786,1639
602435,20060701,148786,207
602435,20060701,148786,1529
602435,20060701,148786,1555
602435,20060701,148786,1005
602435,20060701,148786,2926
602435,20060701,148786,1286
602435,20060701,148786,408
602435,20060701,148786,2148
602435,20060701,148786,119
602435,20060701,148786,1771
602435,20060701,148786,634
602435,20060701,148786,1964
602449,20060630,148803,251
602454,20060702,148829,144
602454,20060702,148829,37
602454,20060702,148829,501
602454,20060702,148829,587
602454,20060702,148829,1375
602589,20060702,148861,1157
602589,20060702,148861,144
602589,20060702,148861,1395
602589,20060702,148861,1560
602589,20060702,148861,2379
602608,20060627,148875,36
602608,20060627,148875,144
602608,20060627,148875,37
602608,20060627,148875,1588
602608,20060627,148875,1335
602608,20060627,148875,377
602608,20060627,148875,268
602608,20060627,148875,966
602608,20060627,148875,659
602608,20060627,148875,2154
602608,20060627,148875,138
602608,20060627,148875,692
602608,20060627,148875,1077
602608,20060627,148875,1211
602646,20060629,148898,526
602646,20060629,148898,2838
602646,20060629,148898,290
602646,20060629,148898,735
602646,20060629,148898,1938
602646,20060629,148898,224
602646,20060629,148898,108
602646,20060629,148898,329
602646,20060629,148898,1824
602660,20060701,148921,36
602660,20060701,148921,409
602660,20060701,148921,562
602660,20060701,148921,290
602660,20060701,148921,850
602660,20060701,148921,2014
602660,20060701,148921,2476
602660,20060701,148921,11
602660,20060701,148921,1744
602660,20060701,148921,408
602660,20060701,148921,300
602660,20060701,148921,323
602660,20060701,148921,102
602727,20060626,148938,688
602727,20060626,148938,909
602727,20060626,148938,1385
602727,20060626,148938,1902
602727,20060626,148938,2484
602727,20060626,148938,1444
602727,20060626,148938,1921
602727,20060626,148938,1011
602756,20060624,148952,2344
602756,20060624,148952,825
602756,20060624,148952,343
602756,20060624,148952,415
602756,20060624,148952,1110
602756,20060624,148952,956
602756,20060624,148952,2127
602756,20060624,148952,11
602756,20060624,148952,1993
602756,20060624,148952,2862
602942,20060629,148967,36
602942,20060629,148967,145
602942,20060629,148967,606
602942,20060629,148967,274
602942,20060629,148967,221
602942,20060629,148967,1577
602942,20060629,148967,636
602942,20060629,148967,1033
602942,20060629,148967,740
602942,20060629,148967,1990
602942,20060629,148967,292
602942,20060629,148967,2047
602942,20060629,148967,303
602942,20060629,148967,19
602942,20060629,148967,2053
602966,20060627,148981,702
602966,20060627,148981,2091
602966,20060627,148981,495
602966,20060627,148981,1020
602966,20060627,148981,2323
602966,20060627,148981,469
602966,20060627,148981,11
602966,20060627,148981,2633
602982,20060701,149001,1292
602982,20060701,149001,216
603019,20060702,149018,2781
603019,20060702,149018,830
603021,20060702,149038,1110
603235,20060629,149066,70
603235,20060629,149066,1560
603235,20060629,149066,890
603235,20060629,149066,665
603235,20060629,149066,694
603459,20060626,149082,2780
603459,20060626,149082,99
603459,20060626,149082,352
603466,20060701,149101,240
603467,20060629,149115,1714
603467,20060629,149115,490
603467,20060629,149115,1618
603467,20060629,149115,290
603467,20060629,149115,630
603467,20060629,149115,343
603467,20060629,149115,2173
603467,20060629,149115,2422
603467,20060629,149115,274
603467,20060629,149115,346
603467,20060629,149115,2518
603467,20060629,149115,11
603467,20060629,149115,1286
603467,20060629,149115,2837
603467,20060629,149115,2307
603467,20060629,149115,2842
603467,20060629,149115,158
603467,20060629,149115,756
603467,20060629,149115,352
603834,20060629,149129,1189
603834,20060629,149129,1244
603834,20060629,149129,2619
603834,20060629,149129,769
603834,20060629,149129,997
603834,20060629,149129,615
603834,20060629,149129,11
603834,20060629,149129,1839
603834,20060629,149129,502
603834,20060629,149129,2766
603834,20060629,149129,1605
603834,20060629,149129,628
603834,20060629,149129,172
603834,20060629,149129,2712
603911,20060629,149144,456
603911,20060629,149144,343
603911,20060629,149144,1138
603911,20060629,149144,733
603911,20060629,149144,680
603911,20060629,149144,1503
603911,20060629,149144,824
603911,20060629,149144,341
603965,20060702,149186,36
603965,20060702,149186,36
603965,20060702,149186,688
603965,20060702,149186,11
603965,20060702,149186,934
603965,20060702,149186,2956
603965,20060702,149186,250
603965,20060702,149186,830
604018,20060629,149201,1572
604018,20060629,149201,36
604018,20060629,149201,607
604018,20060629,149201,2382
604018,20060629,149201,41
604018,20060629,149201,2619
604018,20060629,149201,2557
604018,20060629,149201,182
604018,20060629,149201,1336
604018,20060629,149201,239
604018,20060629,149201,1066
604018,20060629,149201,1436
604018,20060629,149201,245
604018,20060629,149201,138
604018,20060629,149201,2172
604018,20060629,149201,2094
604018,20060629,149201,62
604018,20060629,149201,2329
604018,20060629,149201,196
604018,20060629,149201,1811
604066,20060702,149217,596
604066,20060702,149217,62
604066,20060702,149217,707
604086,20060629,149235,2723
604086,20060629,149235,2869
604086,20060629,149235,2631
604113,20060702,149257,36
604113,20060702,149257,1483
604113,20060702,149257,11
604113,20060702,149257,138
604113,20060702,149257,1286
604113,20060702,149257,303
604232,20060701,149287,915
604232,20060701,149287,135
604232,20060701,149287,2618
604737,20060630,149312,36
604737,20060630,149312,1617
604737,20060630,149312,1521
604752,20060702,149324,526
604752,20060702,149324,1243
604752,20060702,149324,881
604752,20060702,149324,1589
604752,20060702,149324,186
604752,20060702,149324,379
604752,20060702,149324,2376
604752,20060702,149324,940
604752,20060702,149324,110
604752,20060702,149324,1679
604752,20060702,149324,2299
604752,20060702,149324,19
604752,20060702,149324,2053
604752,20060702,149324,634
604771,20060630,149356,1504
604771,20060630,149356,289
604771,20060630,149356,144
604771,20060630,149356,862
604771,20060630,149356,528
604771,20060630,149356,37
604771,20060630,149356,1184
604771,20060630,149356,343
604771,20060630,149356,2318
604771,20060630,149356,224
604771,20060630,149356,116
604771,20060630,149356,11
604771,20060630,149356,117
604771,20060630,149356,1186
604771,20060630,149356,280
604771,20060630,149356,1399
604771,20060630,149356,301
604771,20060630,149356,2817
604771,20060630,149356,413
604771,20060630,149356,2962
604771,20060630,149356,893
604771,20060630,149356,36
604771,20060630,149356,37
604771,20060630,149356,290
604771,20060630,149356,66
604771,20060630,149356,860
604771,20060630,149356,1554
604771,20060630,149356,948
604771,20060630,149356,231
604771,20060630,149356,1978
604771,20060630,149356,642
604771,20060630,149356,530
604771,20060630,149356,99
604771,20060630,149356,1293
604771,20060630,149356,265
604771,20060630,149356,2394
604771,20060630,149356,927
604784,20060701,149369,971
604784,20060701,149369,838
604784,20060701,149369,812
604784,20060701,149369,2216
604784,20060701,149369,1277
604784,20060701,149369,2099
604784,20060701,149369,1910
604784,20060701,149369,2114
604784,20060701,149369,1767
604784,20060701,149369,1112
604784,20060701,149369,283
604794,20060630,149388,349
604794,20060630,149388,1487
604794,20060630,149388,1950
604794,20060630,149388,11
604794,20060630,149388,1304
604794,20060630,149388,1120
604934,20060628,149408,36
604934,20060628,149408,1167
604934,20060628,149408,2643
604934,20060628,149408,2177
604986,20060625,149424,526
604986,20060625,149424,1606
604986,20060625,149424,290
604986,20060625,149424,257
604986,20060625,149424,2293
604986,20060625,149424,718
604986,20060625,149424,1218
605044,20060628,149441,2446
605044,20060628,149441,2297
605063,20060630,149466,859
605063,20060630,149466,0
605063,20060630,149466,881
605063,20060630,149466,106
605063,20060630,149466,936
605323,20060701,149497,1972
605323,20060701,149497,2
605323,20060701,149497,430
605323,20060701,149497,2616
605323,20060701,149497,80
605323,20060701,149497,1964
605486,20060702,149513,680
605486,20060702,149513,2383
605520,20060624,149528,2548
605574,20060629,149553,0
605574,20060629,149553,596
605574,20060629,149553,266
605574,20060629,149553,1262
605574,20060629,149553,220
605574,20060629,149553,290
605574,20060629,149553,1339
605574,20060629,149553,418
605574,20060629,149553,2662
605574,20060629,149553,430
605574,20060629,149553,11
605574,20060629,149553,1567
605574,20060629,149553,62
605574,20060629,149553,1334
605574,20060629,149553,1375
605574,20060629,149553,172
605574,20060629,149553,1846
605574,20060629,149553,140
605739,20060616,149565,952
605739,20060616,149565,861
605739,20060616,149565,2926
605739,20060616,149565,11
605739,20060616,149565,1675
605802,20060630,149584,1405
605802,20060630,149584,2739
605802,20060630,149584,231
605802,20060630,149584,2304
605802,20060630,149584,108
605802,20060630,149584,938
605802,20060630,149584,83
605809,20060702,149613,883
605809,20060702,149613,47
605809,20060702,149613,1787
605809,20060702,149613,224
605809,20060702,149613,2119
605809,20060702,149613,2100
605809,20060702,149613,2208
605833,20060701,149641,2072
605839,20060629,149654,23
605839,20060629,149654,233
605839,20060629,149654,343
605839,20060629,149654,242
605839,20060629,149654,769
605839,20060629,149654,1697
605839,20060629,149654,673
605839,20060629,149654,231
605839,20060629,149654,2781
605839,20060629,149654,636
605839,20060629,149654,2234
605839,20060629,149654,966
605839,20060629,149654,108
605839,20060629,149654,2748
605839,20060629,149654,1423
605839,20060629,149654,11
605839,20060629,149654,117
605839,20060629,149654,245
605839,20060629,149654,1902
605839,20060629,149654,2171
605839,20060629,149654,623
605839,20060629,149654,2334
605839,20060629,149654,203
605839,20060629,149654,835
605839,20060629,149654,1097
606131,20060623,149666,1625
606131,20060623,149666,1019
606131,20060623,149666,911
606131,20060623,149666,912
606131,20060623,149666,1206
606131,20060623,149666,1024
606131,20060623,149666,1085
606131,20060623,149666,343
606131,20060623,149666,1917
606131,20060623,149666,275
606131,20060623,149666,2213
